"Sample_ID","Group","Activated B cell","Immature B cell","Memory B cell","Activated CD4 T cell","Activated CD8 T cell","Eosinophil","Macrophage","Mast cell","MDSC","Monocyte","Natural killer cell","Neutrophil","Plasmacytoid dendritic cell","T follicular helper cell","Type 1 T helper cell","Type 17 T helper cell","Type 2 T helper cell","Activated dendritic cell","Regulatory T cell","NK T cell","Immature dendritic cell","Macrophage M1"
"GSM225743","Control",-0.245562580623306,0.136491962177113,0.081840085848674,-0.166381246963415,-0.232193312951328,-0.152748069252041,-0.0509121394157307,-0.446959924512275,-0.0127835825258928,-0.117670790796337,-0.117160586350033,-0.14775613999361,-0.136835344897062,-0.314760808389669,-0.140941490519024,-0.229968221282203,-0.348127480036509,-0.0514396380002756,-0.353921897139264,-0.440325512267835,-0.212556708258136,-0.121311847663624
"GSM225744","Control",-0.313050226588572,0.0919748470939814,-0.0690107492450841,-0.3183608699725,-0.17019588441926,-0.13637123285358,-0.029262051734353,-0.335058545114138,0.0541818547396693,0.0126949254857832,-0.160609466017386,-0.246862976630572,-0.173083592576419,-0.319244656654545,-0.282165263463516,-0.436541242350324,-0.447289332959231,-0.0281438684507969,-0.479809180049187,-0.549529821127915,-0.12952509680717,-0.176591910119985
"GSM225745","Control",-0.381577587068643,0.205953085919052,-0.0793851615529989,-0.274894803235989,-0.213157011640795,-0.069110610031854,-0.0190117428486686,-0.25553657419409,0.0569213902408911,0.069423589445085,-0.150131648985709,-0.0744123723626513,-0.194665234032121,-0.206024365226163,-0.307107601416766,-0.373359499937124,-0.367076765224009,-0.020081529744315,-0.564402094303864,-0.472975126118562,-0.174590377030664,-0.219293486264073
"GSM225746","Control",-0.40298004030662,0.112808441675378,0.00219525797429915,-0.316028088701119,-0.242112683490678,-0.188655355488368,-0.0502057282370341,-0.276026016325034,0.0801515705147011,-0.0958689402798932,-0.207284161152016,-0.190737734614357,-0.176477244274794,-0.346204578529773,-0.340551838373413,-0.480071665592622,-0.296270594517168,-0.0172656361670014,-0.472382797603659,-0.403939612644145,-0.137680047421857,-0.185284060262516
"GSM225747","Control",-0.226782564093664,0.189271774392894,0.0880450285734231,-0.335656659450741,-0.320919208821538,-0.117735075870182,0.0334180856216785,-0.381128145678334,0.218461434000372,-0.0392852693346872,-0.11952441854833,-0.157456501563061,-0.189998209316585,-0.179607714343548,-0.295082682119365,-0.478975508155671,-0.418439643060709,-0.140426518614573,-0.504572237837454,-0.446951591896429,-0.170971704817712,-0.143740113787456
"GSM225748","Control",-0.367501714363072,-0.0654033540055269,0.0454390160742721,-0.255660345984783,-0.229116425669484,-0.167991663741773,-0.110127278575915,-0.341774918415101,-0.0130165049947376,-0.165277470067686,-0.142456097784486,-0.250931826857949,-0.338054469876121,-0.353150995617433,-0.311823987818647,-0.387358772073193,-0.429870846052337,-0.018567821920505,-0.405351440249704,-0.444429312895554,-0.159469655295304,-0.155539610041007
"GSM225749","Control",-0.367628653024383,-0.150065576612841,-0.0129186684327108,-0.376783297801367,-0.233280678593142,-0.22127597754194,-0.183117353450384,-0.31474760072874,-0.0543677865804277,-0.272701888260243,-0.062645893044985,-0.372679030119996,-0.253362463360983,-0.263978141911106,-0.294535536247787,-0.463192364225289,-0.394129748338199,-0.0565274754431699,-0.46955044405477,-0.451713173749894,-0.268313250583232,-0.223524692052588
"GSM225751","Control",-0.28915738637232,0.0391046321954265,0.0633278200926233,-0.27208890172019,-0.325128372641012,-0.213237076959251,-0.0951073007489908,-0.238693913192683,-0.0138273457702417,-0.359786639999907,-0.130835036834926,-0.314331433237755,-0.0581817053728726,-0.324820711269181,-0.417060772261305,-0.361320392539718,-0.362319187733628,-0.0322595252058144,-0.429800414759123,-0.450635078089786,-0.23131628953671,-0.149344953355087
"GSM225752","Control",-0.330792905672447,0.191568021019752,-0.0182685854014843,-0.262772803275752,-0.246838788842269,-0.0920092513079953,-0.000747401946872729,-0.427091726135206,0.133359380522866,0.213038087767273,-0.168766786518417,-0.0545255396771803,-0.20049017440617,-0.262185054396768,-0.283734483505327,-0.428815141227378,-0.483001623086324,-0.0467921472775099,-0.470816952453037,-0.445991957672989,-0.0912954121525395,-0.200068550372812
"GSM225753","Control",-0.278826689317137,0.183151609642696,0.0908135728136491,-0.235912348252152,-0.191301583636506,-0.0865110624212678,-0.0622376277324734,-0.370406638483933,0.0131017782528651,-0.255688235414406,-0.131184017517862,-0.185457812276953,-0.231943778254301,-0.284157731409824,-0.179671056071471,-0.37221751404786,-0.370336813430117,-0.127888918833205,-0.392429485777411,-0.468107849457224,-0.212088770423694,-0.196749152054013
"GSM225754","Control",-0.330939186236356,-0.00570164925963178,-0.00413393804044174,-0.358024287146176,-0.202327267811278,-0.173231796087177,-0.109012458833833,-0.344388863848991,0.0447884370753016,-0.252565674237762,-0.167783255018111,-0.176177442526004,-0.106032121751621,-0.343544019462914,-0.145474991998387,-0.572776320112636,-0.223956775785308,-0.0794349976224713,-0.564467613778759,-0.443510723039524,-0.21365772320412,-0.1985079981976
"GSM225755","Control",-0.331660467926043,-0.000747613004931396,-0.0374698549875613,-0.360257704131943,-0.294585724489854,-0.17307406549521,-0.0552217932706972,-0.30760616104511,0.0138607328943494,-0.08901837798333,-0.149009840873286,-0.233395198507543,-0.198742684909021,-0.274664377265142,-0.28089509646141,-0.506654501461737,-0.415583814808213,0.0185516808604237,-0.494873438478516,-0.465967625009641,-0.224183323388475,-0.182002929026527
"GSM225756","Control",-0.32269872887557,-0.0187183731104282,0.0254342563294069,-0.316766701888439,-0.271611440218,-0.111202131095388,-0.0782992537955037,-0.304843022899667,-0.00292084218427911,-0.0977007535670518,-0.134550272166761,-0.276716870051439,-0.270377000054982,-0.406326933759547,-0.305070668733008,-0.492553708382447,-0.399922454269336,-0.0807349009740353,-0.485175177285998,-0.489290172420536,-0.203918335261471,-0.237201139695618
"GSM225757","Control",-0.287613542024181,-0.00264198450982135,0.0810273074130791,-0.254084622942906,-0.12561728476476,-0.120720039834541,0.0523607411721606,-0.1414693234047,-0.0946363583524181,-0.160331417063389,-0.110956077500813,-0.22215760892225,-0.0902981396304296,-0.287908092297216,-0.152049795198804,-0.331091247459066,-0.342974084220217,-0.044165801299297,-0.412859872704336,-0.483225190419926,-0.273495264169613,-0.135270598038882
"GSM225758","Control",-0.348931608956468,0.0379978464286115,-0.0306841764215729,-0.227509705647316,-0.302485603542727,-0.186598070141773,-0.00268825827456845,-0.191114207466711,0.10437587349192,-0.0591867386836953,-0.180487475428307,-0.243839357128564,-0.223890230244212,-0.386767662916399,-0.304546854692639,-0.547161477794322,-0.43617593416302,-0.123283968807262,-0.424073462135358,-0.422194216675255,-0.25859149841265,-0.0955366972226957
"GSM225759","Control",-0.323181045090488,-0.043357780801185,0.00614666696598053,-0.373604802223185,-0.260906262887616,-0.199451428425421,-0.0649380391412819,-0.547162266723825,-0.107710121615034,-0.158741224577952,-0.0981177194018753,-0.269078819390255,-0.276407029218791,-0.359290126045388,-0.365103133544662,-0.525221935377924,-0.345672140531146,-0.0734978429933029,-0.542258180264258,-0.417580184163881,-0.176617548388449,-0.228561389345164
"GSM225760","Control",-0.407254946965073,-0.112908342951883,-0.045777009392798,-0.393803827614645,-0.280515239819114,-0.184990255946555,-0.144262976607098,-0.308302124625095,-0.105126522571263,-0.151513095611437,-0.187156979690608,-0.329646198826384,-0.271989572049073,-0.401428557564783,-0.339516300081046,-0.489225478387692,-0.457995665788119,-0.0193156442195372,-0.540963726375721,-0.394943028719539,-0.245705206704632,-0.249809347778556
"GSM225761","Control",-0.35234694733463,0.148249922314436,0.00609537086433598,-0.260805064826751,-0.231300633866891,-0.178215848669057,0.00851958751020831,-0.287579232143204,0.00467866927327002,-0.196416247327555,-0.12699018978789,-0.192847341572594,-0.123881279493489,-0.27082594446631,-0.320324233548643,-0.451956639133395,-0.405538388628368,-0.0696897198178324,-0.471336877099085,-0.381968564439816,-0.236298583317454,-0.122635286656897
"GSM225762","Control",-0.381276884280702,-0.0980424073473587,-0.0532699489742337,-0.287693635446704,-0.200783467802453,-0.10058377157629,-0.0895608583511263,-0.295183462637204,-0.00975204106905444,-0.125710281022378,-0.155233124662956,-0.305807306521783,-0.305055149200507,-0.328675900875584,-0.299773372976583,-0.3836880129336,-0.391936693945498,-0.0274536967217636,-0.5137021754071,-0.462963752505717,-0.227287848446813,-0.174177393461142
"GSM225763","Control",-0.357160882274465,0.121529922436394,-0.0684242295804964,-0.224614741366124,-0.232106759745512,-0.163064809884697,-0.0578598944765682,-0.300614835876655,0.154682585665632,-0.150386597649406,-0.112240611120974,-0.256630230428298,-0.243302636308545,-0.31975929681094,-0.339416080291787,-0.448741696048417,-0.385539762677644,-0.0251483560852653,-0.430560784566605,-0.414065689701402,-0.207760227748218,-0.182692347059354
"GSM225764","Control",-0.156343895295256,-0.0983258702866472,-0.0486759603997781,-0.229741557520243,-0.219241015956072,-0.151974769143986,0.0806256118184972,-0.15785534174151,-0.11962752383013,-0.00636611922621379,-0.169174695638796,-0.297409356208988,-0.210309882751064,-0.205151068384605,-0.181898199680055,-0.369305769185804,-0.213245563460985,-0.097584065386982,-0.246728727778508,-0.363060429048445,-0.249372379808006,-0.281725375627971
"GSM225915","Control",-0.325835444451951,0.0267953218375562,-0.12068071700878,-0.238242553203532,-0.311442750871267,-0.161144372499939,0.0158338741426023,-0.323996018785404,0.0566447966532775,-0.0110639815947374,-0.141138883883799,-0.195053032210752,-0.242576408082691,-0.300009878749854,-0.418036396921564,-0.518978082560563,-0.429555648803849,-0.118396228650983,-0.576073010069701,-0.477707390356981,-0.178857755340229,-0.151711141125788
"GSM225916","Control",-0.345667998966579,0.00999731452478896,0.0263725345434731,-0.311120300730406,-0.260857328496091,-0.202157612476536,0.0121660745955664,-0.29635102318873,0.0881661583035062,-0.119550856490697,-0.0875392945092375,-0.321322049966177,-0.1676782387894,-0.449479427855941,-0.242428802266769,-0.455973321274537,-0.397897053588026,-0.107406323333441,-0.541843440681147,-0.3082672650814,-0.181116684227719,-0.108390955493623
"GSM225917","Control",-0.381894022152436,0.151743782041984,0.0551830961698464,-0.322673045411576,-0.297086285840598,-0.187257886541305,-0.0191443731449565,-0.324744810594705,-0.0311971254216695,-0.0949906445200993,-0.164212546650083,-0.217945490842308,-0.272042596077655,-0.25659930338181,-0.405786784161831,-0.481606727707335,-0.28631307273574,-0.0338141922321309,-0.574929755233552,-0.434450599883794,-0.243197525309176,-0.12078799801492
"GSM225918","Control",-0.194951076435655,0.204543875904098,-0.0367223237916276,-0.174308226075513,-0.298868451827767,-0.170247932684467,-0.00371914690260372,-0.251671471257113,0.0851578651912827,-0.0429191270957298,-0.17930418145282,-0.301223808271518,-0.127995901036829,-0.363245855719497,-0.325127383125994,-0.400427625039794,-0.415511554205562,-0.115379790624003,-0.270909674459632,-0.416809882270441,-0.190960530631112,-0.162756438548819
"GSM225919","Control",-0.376586131283019,-0.0318232627656575,-0.0480975469147722,-0.291134449605483,-0.260095747565303,-0.240894235298972,-0.0950577192028843,-0.293321712632595,-0.0601875836751876,-0.31209543620349,-0.151179813738439,-0.39051874659199,-0.232696410637737,-0.411548666724976,-0.303530607169098,-0.391235174746207,-0.372159773883711,-0.0548255995668889,-0.370091731867989,-0.45332841742758,-0.202784737606361,-0.190511840959573
"GSM225920","Control",-0.335769821587448,0.0137115537627269,-0.0337136144080847,-0.346191466978217,-0.318522788695437,-0.164491852864266,0.0130355258152701,-0.132875856259531,0.0261399781367442,-0.131470104876724,-0.161671099877306,-0.330078404890062,-0.15361232054904,-0.253006070854569,-0.365164556026965,-0.444524811259345,-0.422001560979265,-0.130755635908086,-0.442957265068979,-0.529092600358515,-0.171685040584178,-0.153560142163882
"GSM225921","Control",-0.355079310804315,0.242751060366748,-0.039877524319656,-0.131563754047845,-0.251176348451607,-0.136459055186983,0.0486072066380074,-0.325536051709107,0.174229971075213,-0.0427121090954257,-0.159962382006667,-0.231539008296508,-0.147079371399281,-0.2202387113359,-0.320142769551094,-0.363192045245148,-0.374204369802901,-0.173703707700544,-0.312873975764602,-0.397428234038296,-0.16632755754932,-0.149075012685502
"GSM225922","Control",-0.329764856115294,0.181484432480758,-0.0552076454544494,-0.35357427136261,-0.298840220723752,-0.177385284557284,-0.0582353560074857,-0.295903469490436,0.106689067190996,-0.0638067934669658,-0.120317907949167,-0.208674771907725,-0.314838715017335,-0.284118999131293,-0.333864762974091,-0.393789325854571,-0.339368070763227,-0.0693503036463515,-0.57145674046117,-0.439196396945256,-0.290823656869371,-0.152499324162155
"GSM225923","Control",-0.343573734349549,0.284800326320639,0.039697428340405,-0.16260449757955,-0.310454494255317,-0.0438935249614344,0.0608066376593874,-0.238419152688982,0.193393958887921,0.239572439763086,-0.127470206513772,-0.0922141983142674,-0.168023247864344,-0.264379432946484,-0.385872894772875,-0.29139291340428,-0.333930859564366,-0.09398413844592,-0.447716901752704,-0.335255885770291,-0.129701167656266,-0.162579188337894
"GSM225924","Control",-0.287649825331266,0.13190145961333,0.0237022266543651,-0.247212505386089,-0.26298529261338,-0.160466885481705,-0.0626363818606628,-0.234068806535562,0.053114059575114,-0.175458395159657,-0.0276733119295448,-0.260652035680872,-0.116537145937282,-0.268312492803609,-0.350362427715151,-0.363134366416365,-0.338768695724697,-0.0709506533144273,-0.401233806580627,-0.426518641298638,-0.160475531043091,-0.15094685208896
"GSM225925","Control",-0.311194080544718,0.214210619156525,0.0684086780121549,-0.191647952913088,-0.308583037991443,-0.169037438701087,-0.0826895309842073,-0.188964493628051,0.213439905289714,-0.474026849826187,-0.160265130025152,-0.222176724949247,-0.23856044093777,-0.410685748155727,-0.373915431597471,-0.279841012968532,-0.325675417933286,-0.0794721145078318,-0.149273125607265,-0.354817442667601,-0.0945904198028373,-0.0494409307603888
"GSM225926","Control",-0.223098136427863,0.144523547506992,0.12779719961634,-0.238895543461096,-0.256216716873349,-0.160137443934095,-0.0731820136700929,-0.211969728951863,0.152076019524664,0.0255114040435296,-0.20696861104074,-0.228117338893866,-0.283713736961014,-0.18804448764182,-0.272087323406657,-0.295181679326064,-0.531666250818049,-0.135862734820393,-0.391955469234536,-0.508273938704652,-0.122780403002883,-0.335548762353548
"GSM225927","Control",-0.300799439661579,0.124558927916101,-0.0153695806954208,-0.203946918057071,-0.196779780754727,-0.139480188659983,-0.0152754807647367,-0.248431345168777,0.160184304892826,-0.0165981700488925,-0.15237509176249,-0.20113184322466,-0.291882229368409,-0.338853438603162,-0.228129174075797,-0.252619782452046,-0.460252362401527,-0.117555418779626,-0.304272773093455,-0.351047572866392,-0.0955669014114591,-0.140029739955834
"GSM225928","Control",-0.327489293806897,-0.0876578266119827,0.0204908834625433,-0.337059324756105,-0.308779835640678,-0.206338896124575,-0.0518676899519576,-0.472517990099803,-0.131543071979886,-0.152994042994454,-0.121876608628998,-0.279317963978489,-0.122221774723083,-0.356709796562798,-0.330889648170941,-0.425266322840057,-0.550074816855767,-0.075021920306132,-0.479687443554848,-0.504006512167481,-0.186983505707684,-0.224653648944602
"GSM225929","Control",-0.385369073865377,0.241101756082915,-0.00211440235753018,-0.163747079776441,-0.29707343562163,-0.0919333949207613,0.097056491627152,-0.330009760972589,0.125244408251351,0.174624054111576,-0.210621475261432,-0.0919735239083562,-0.184969169651004,-0.329438208814174,-0.390155451388421,-0.409141127160302,-0.45288114554674,-0.0741767355561642,-0.45290795676294,-0.259927579037848,-0.287017096875179,-0.155088936313588
"GSM225930","Control",-0.319449695285897,-0.0135147772549726,0.119001061895546,-0.233983613411861,-0.287135159363067,-0.145832440243167,0.00110701019058476,-0.483809310694878,-0.0501887193545939,-0.104340616358871,-0.127639878531626,-0.185943694301892,-0.153940177144248,-0.385966527228401,-0.279806201109713,-0.400967002370231,-0.368997575150699,-0.0594103622245699,-0.415519887433466,-0.347011889065261,-0.199730869316692,-0.251457019713939
"GSM225931","Control",-0.363770514069102,0.184459913641196,-0.0403726892177953,-0.275461717409854,-0.158526456802707,-0.227854248589127,-0.0493199857298739,-0.240230590399817,0.0131607160306128,-0.510489128197991,-0.260467402822138,-0.140729982842164,-0.137959764518362,-0.260965440134576,-0.299733545029584,-0.314738897310385,-0.333049140737653,-0.107323465307734,-0.531640846936628,-0.239636353634249,-0.279273427825011,-0.0981114271709856
"GSM225932","Control",-0.243609841170323,0.0823647484410325,-0.0659841859057081,-0.230161983647505,-0.242721671980927,-0.120144085998079,0.0345763448358817,-0.363933853273316,0.0421211908187433,-0.0664332740703061,-0.202921381418982,-0.202822699969299,-0.199223307604616,-0.170518326492816,-0.333006638398426,-0.47151398293836,-0.475676628452308,-0.0807148848698549,-0.444980143189777,-0.304680524543744,-0.176315269929797,-0.273927898405565
"GSM225933","Control",-0.171836292779419,0.158505072567621,-0.0168185771687696,-0.183855829714633,-0.227533220885055,-0.103220205465294,0.233722604874615,-0.0990223485042854,0.198079797084622,0.188004938466097,-0.141959775935493,0.207621888382441,-0.343391499119867,-0.222229231867885,-0.266367841276183,-0.449662164502437,-0.506125948398249,-0.23398128323443,-0.374989279704949,-0.511425767959022,-0.11208842779894,-0.186188604953922
"GSM225934","Control",-0.19819809584373,0.113344845778471,-0.0850215186318858,-0.245724639523917,-0.14155795746641,-0.127891796833126,0.193053218547017,-0.217520118788079,0.0701691901201323,0.020287228444434,-0.210953433013428,-0.0265617043502875,-0.289943847567354,-0.220032989819717,-0.308166500421811,-0.329253891951092,-0.297063544459928,-0.114883717718666,-0.542617621236287,-0.349376197597945,-0.233935236042119,-0.268858435736703
"GSM225935","Control",-0.34524345307644,0.0749706988477927,-0.0041673280239023,-0.241238664773723,-0.233836471356703,-0.134773686658273,-0.0504445783657601,-0.568690659647081,0.0319320820976897,-0.0104936361347551,-0.117791338433485,-0.140162783988941,-0.176428547051748,-0.306248709047176,-0.189129039179594,-0.481103782157093,-0.391019570353021,-0.0559771868458071,-0.504769911075644,-0.524738099414978,-0.205343190584909,-0.382822921674368
"GSM225936","Control",-0.234521619723379,-0.021661928980393,0.0343324199084365,-0.311310375562995,-0.341128176795723,-0.214617897562296,0.090934848386233,-0.120379194906233,-0.0776601182860062,-0.0198596630200156,-0.215746531937524,-0.226919241872153,-0.544254653409924,-0.43377287755645,-0.357343033238138,-0.392774191090633,-0.351645125325531,-0.167716357893802,-0.290170271644814,-0.418214424148664,-0.316256372178654,-0.277088333492893
"GSM225937","Control",-0.304137310643194,0.157710926410943,-0.0391143485702941,-0.187420813425207,-0.273234524524463,-0.103014832653506,0.065072130655154,-0.156288137224154,0.163887613393296,0.0138662613088306,-0.110068021126634,0.00977550721838082,-0.23614288359762,-0.280799273953534,-0.327860358698346,-0.436623426177327,-0.420611103630549,-0.144506216725836,-0.385007775035279,-0.408547536163045,-0.159662886121943,-0.148939920248204
"GSM225938","Control",-0.291189416550324,0.327484795946578,0.0122323242941825,-0.127577460955321,-0.230112944290792,-0.060647125631362,0.0923876980371311,-0.275451975270597,0.188053213764779,0.0599529289180433,-0.164616913361887,-0.177805401959486,-0.165520164631378,-0.297274383461238,-0.208315830899005,-0.314047859480787,-0.395088002242993,-0.154770427552577,-0.361505029770353,-0.375403774822377,-0.137370972655693,-0.0871540814911587
