"Sample_ID","Group","Activated B cell","Immature B cell","Memory B cell","Activated CD4 T cell","Activated CD8 T cell","Eosinophil","Macrophage","Mast cell","MDSC","Monocyte","Natural killer cell","Neutrophil","Plasmacytoid dendritic cell","T follicular helper cell","Type 1 T helper cell","Type 17 T helper cell","Type 2 T helper cell","Activated dendritic cell","Regulatory T cell","NK T cell","Immature dendritic cell","Macrophage M1"
"P_0028","PD",-0.199408920461053,0.0163474724853061,0.0290635629647637,-0.153810750494354,-0.429384497458444,-0.288627085315409,-0.0531346746856628,-0.543800237909241,-0.0679667090793142,-0.0277940480011341,0.0231654438135458,-0.417212287425423,0.115061114843759,0.252255601430122,-0.517933406217777,-0.436930017493287,-0.553030832340282,-0.223179165184441,-0.28303393448552,-0.47695815469446,0.0428355389308212,-0.193267191107367
"P_0029","PD",-0.197270914730824,-0.02475227967561,0.0198399158313948,-0.146725489010048,-0.408842393272677,-0.335673483387329,-0.0705910375076725,-0.520638090028453,-0.0867385267558581,-0.072401228210229,0.0457769042074363,-0.41741025625048,0.0770476538369496,0.177464823175804,-0.486748289132561,-0.460247674172942,-0.563174084573555,-0.247355323770103,-0.266128954769267,-0.471146920127934,-0.00221745189206386,-0.209330582687893
"P_0030","PD",-0.166750086934064,-0.0261767081703367,0.00868117135589037,-0.138962939732031,-0.440286419349947,-0.321126342547059,-0.0823081838233056,-0.56524121035971,-0.0885362713044313,0.0443587330702546,0.0258963869353665,-0.401408097689329,0.123578945921211,0.143535492220516,-0.556650820206194,-0.418882670973287,-0.531917586817822,-0.25359476297085,-0.217126648878401,-0.525878671708009,0.0899299934003683,-0.23353945632105
"P_0031","PD",-0.344874920113116,0.090716296638235,-0.0234063762045606,-0.0993832774117151,-0.409846331915748,-0.15495027829877,0.0811566324062612,-0.537743782531917,-0.0459205759107691,0.204252797537056,0.022510920273537,-0.243532612461834,0.268663655430533,0.210227417337505,-0.582697080525674,-0.46541558686134,-0.524650337812043,-0.190461502701422,-0.327746972975761,-0.438352983323962,0.00475168262585121,-0.232845111709413
"P_0033","PD",-0.137708919405159,0.0371209437518206,-0.0723617902787906,0.0487028071712376,-0.432158230141727,-0.24557607678785,-0.0431520297587188,-0.491750707832672,-0.0368124464808546,-0.114886972887146,0.0401538781275586,-0.30615053276117,-0.0973918950054086,0.160203260577175,-0.455422381451024,-0.483060184132569,-0.515930219393062,-0.21673955873396,-0.13765456120785,-0.410745535729459,0.366653910470308,-0.252385206585028
"P_0012","PD",-0.343913956369069,-0.296215461046067,0.0332500134709017,-0.274322833730543,-0.394202245180404,-0.385153857626247,-0.213544775560817,-0.577833243946225,-0.273610534023941,-0.189532743962329,0.0219059882225899,-0.451463752847175,0.0614902929434221,0.0199882087055473,-0.541304645207148,-0.40413640500911,-0.536419411156002,-0.179450623475279,-0.300725014111937,-0.500899296912155,-0.165182567134219,-0.236568727735477
"P_0034","PD",-0.279095707730715,-0.156718211357456,0.00902933653645862,-0.169232217459717,-0.401017473195859,-0.410158572951986,-0.257688353260765,-0.521233487567369,-0.179621167808526,-0.220707205405301,0.0221995675722262,-0.488739748262931,0.0488191392744856,0.137755461807814,-0.524339378350406,-0.455208395864099,-0.554929293464013,-0.197540239814275,-0.280194451542262,-0.566891494808719,-0.157579874932857,-0.232660804763221
"P_0063","PD",-0.206807612353588,-0.147335422373775,-0.00608257193624822,-0.188618696130009,-0.39248728194148,-0.463358719509792,-0.358032671253111,-0.5685344029429,-0.209220029123727,-0.318832521178289,0.0263680539928741,-0.422836784816032,0.110415025165149,0.0999641865175202,-0.562916001742501,-0.481473607707491,-0.526716246964713,-0.252592952641312,-0.219428999252923,-0.530494984058503,-0.229735055547634,-0.179713037501348
"P_0126","PD",-0.160914709330279,0.0401404819326656,0.00271774913828584,-0.197144438167766,-0.387617206810986,-0.410813191118755,-0.251053979975393,-0.574037038021769,-0.0773460222842813,-0.163273831748397,0.0262877193132128,-0.398224000784458,0.0214353682899508,0.224064844894226,-0.483932477206131,-0.438035409297649,-0.517569286419136,-0.257947218666347,-0.177592965236657,-0.470863401091645,-0.123649341219371,-0.215561812541828
"P_0130","PD",-0.171073791354636,0.0540331273824467,-0.034211893574056,-0.0841216361477762,-0.441473459857315,-0.28123781995685,-0.0624899235353726,-0.482424553355937,-0.0519654249682043,-0.108528134750991,0.0243307327032039,-0.288467240975462,0.14863967206644,0.26243093903549,-0.561085723990321,-0.431259415576709,-0.543567580632678,-0.273132160822509,-0.169977399123223,-0.418701583634148,-0.0767660726443066,-0.224975321307188
"P_0132","PD",-0.153665202943065,-0.0352627786246737,-0.0296644132012967,-0.140024152378198,-0.396000762969196,-0.335690309169146,-0.13883733844881,-0.535780800522587,-0.074798428593809,-0.0705005688592387,0.0279398006242437,-0.416096340718078,-0.0456513508572516,0.198763047422171,-0.509485970438486,-0.428400792853548,-0.536043851720217,-0.280853277951323,-0.246285931144525,-0.456995145890108,0.177994511399477,-0.276290004909474
"P_0133","PD",-0.193924311771987,0.0522587464540879,0.0157894327250219,-0.143121615588602,-0.410823648773681,-0.361398091438765,-0.0775002103242925,-0.520471059566102,-0.0479463171317517,-0.0256043885311513,0.0269962096245276,-0.312361478128783,0.293161219190477,0.271953176491339,-0.555313309541139,-0.45893002281144,-0.524685148974806,-0.216343923217749,-0.222568900912062,-0.487711138551633,-0.186864318967732,-0.249529825204056
"P_0134","PD",-0.36380184471028,-0.293786562950751,0.0153350028491407,-0.20596646648315,-0.397999754573321,-0.385073375466999,-0.226855002053511,-0.535272666940044,-0.288192725864034,-0.231998330742595,0.0207281476854314,-0.463969281026377,0.0940129206936924,0.0237867804404818,-0.4922391223891,-0.412300321798641,-0.526981298562796,-0.1635739576969,-0.302289308536271,-0.515266065986253,-0.0677554744797294,-0.23117311872719
"P_0135","PD",-0.18277329332139,-0.0420115012977433,0.0245745439535653,-0.126511288476293,-0.426440064412192,-0.324532923372677,-0.00227144572536786,-0.413115921055919,-0.0655302244268828,0.00765770290122416,0.0258316829891589,-0.394801806323155,0.129773732159357,0.270452536817783,-0.522086728809262,-0.475025845331025,-0.520963715325789,-0.248898656581441,-0.211886927977171,-0.455833416441616,0.0284045028078659,-0.184301989580837
"P_0136","PD",-0.210841212343261,0.104336613659499,-0.0331747215112047,-0.0396290222081601,-0.429133285184557,-0.183316659766373,0.0258577558121487,-0.588680121650482,-0.00690092806552986,0.0667467385215858,0.0290110779388225,-0.329524454258103,0.263313612770315,0.172541912020027,-0.547358640848974,-0.463133297366857,-0.525993929114881,-0.300680354471608,-0.126195583131148,-0.456410295161861,-0.0686706133558194,-0.146444996162601
