"Sample_ID","Group","Lysosome_Subtype","PC1","PC2","PC3","PC4","PC5","SLC7A14","ACP5","SLC2A13","RAMP3","CLTC"
"GSM388345","AD","Cluster_2",0.815933890212847,-1.05380275897914,-0.762062636672653,0.0314574828467924,0.516389835392118,6.91148495766932,3.57927202283144,5.28338869744065,4.11934662666194,7.85606391271476
"GSM388346","AD","Cluster_2",0.949256216008539,1.01950124251968,-0.408450061911291,-0.351196437996546,-0.519132667102415,6.25545446721948,4.32367823603834,0.548858008235005,3.9810088237618,7.66088741418601
"GSM388347","AD","Cluster_2",1.05841866185378,-0.785023840565275,-0.157531588599575,0.0981315560688529,-0.643541044335832,7.11251038600716,3.04298933057907,3.09611768940928,4.126057030547,6.73751367515501
"GSM388348","AD","Cluster_2",0.238746506322023,-0.947150368785269,2.79900072484799,-2.40333145743048,0.0268535270906427,6.10141809228625,4.5383548724972,4.01224488556366,-0.92805078550171,3.0676821503306
"GSM388349","AD","Cluster_2",2.08020592315118,-1.15468055799211,1.67605582605367,-0.360903439101779,0.54415035421512,6.41715744969593,2.28700262757829,4.16243054272366,0,6.42397270317597
"GSM388350","AD","Cluster_2",1.67027681996237,-1.60085411039251,1.35196085501906,0.227499171132093,-0.389951900653079,6.86565293842262,1.7733276248539,4.01557588974934,1.92328108003271,5.68435969138765
"GSM388351","AD","Cluster_2",-0.289583693233763,2.42824411797418,-0.748220394363353,0.106630411793987,-1.09396666809241,5.03807966385306,5.20836076280354,-1.46495803696859,6.33811999328769,7.41057529750758
"GSM388352","AD","Cluster_2",0.547971280186032,-0.168368170069477,-0.968421900543331,0.658486188705118,-0.183387217553678,6.39683375116498,3.50530939782317,3.2681320558599,5.65222287641102,7.92005389091818
"GSM388353","AD","Cluster_2",0.457587505343456,0.159398273485276,-0.541459474017602,-0.486179698256194,-0.0422209346990592,6.43407746231943,4.49924518653333,2.83554411508814,4.13823237370967,7.34683689249054
"GSM388354","AD","Cluster_2",2.28062759355954,0.422527983988529,1.31546333016024,-1.13481606348585,-0.236683340944896,6.56862742190305,3.42373961219599,0.584242740072004,0,6.76451638271903
"GSM388355","AD","Cluster_2",2.29987643814902,0.506884851105009,1.3378630775946,-1.33295796617873,-0.561571221158067,6.79126982799364,3.53457795737607,0,0,6.48082983608108
"GSM388356","AD","Cluster_2",-0.148763349393463,1.11527429493949,-0.304799865486801,0.231376799692006,-1.40337101143976,5.76858411770917,4.26849349371485,0,6.07940257333073,6.31171397035159
"GSM388357","AD","Cluster_2",1.20644238968912,0.829418785212933,-0.325914537383527,-0.224860276334058,-1.03439000347576,6.66263100199593,3.8655051982653,0,4.12394552804884,7.33264254852388
"GSM388358","AD","Cluster_1",-0.100329017053031,-0.313408953784684,0.141140457924041,1.41799649739011,-0.406468226456062,5.26811179624053,2.73190258130891,3.48149851538482,5.9837137288816,6.44907485336623
"GSM388359","AD","Cluster_2",2.09645302731896,-0.660802918607811,1.44343157884904,1.44221097811857,-0.245565249830187,5.73110477360757,0.926278548295667,2.54572805789946,2.43983019149814,6.86161070927535
