"Sample_ID","Group","CLTC","SLC2A13","SLC7A14","ACP5","RAMP3"
"GSM225722","Control",9.10676277164191,4.04578029332494,6.43922598598852,3.66126090777357,5.27146076595435
"GSM225723","Control",5.52697579351628,4.41881234681298,6.45005897217212,4.26046344395166,4.47464438974713
"GSM225724","Control",5.22522501285736,4.26385291864517,6.71495463433308,4.19060875289686,5.28514596292523
"GSM225725","Control",6.64418979346722,3.67201269519889,5.11318660213724,4.76478704355975,4.57788359614318
"GSM225726","Control",7.32514982749166,3.5676728605805,4.83185649883008,4.85261275541798,5.81485337975166
"GSM225727","Control",7.32676127187158,2.20747879476496,5.05553070546216,5.40918931608402,6.30517491155198
"GSM225728","Control",7.34662725903806,4.60437624675909,6.16645072022171,3.99319288936342,4.3998761862835
"GSM225729","Control",7.36969805091457,2.23465236747106,5.75408423683051,1.89138403492608,3.25379472454782
"GSM225730","Control",5.44093715146597,5.38379967146391,6.10412537038433,0,0
"GSM225731","Control",7.40524080521733,3.86786158218964,6.58641412176183,3.50901692238577,3.43603829698673
"GSM225732","Control",9.45535485853002,2.06663040080242,6.61689218259015,4.16455502584633,3.9752616036135
"GSM225733","Control",8.98503604457215,3.71126627385379,6.56796029120035,5.07829939053214,4.37092091976565
"GSM225734","Control",6.71824760271084,4.97813995640985,6.6355154793849,3.9769695003945,3.82919213003807
"GSM225735","Control",6.19109488216972,4.77830432478655,6.82777909739692,4.09735218174187,4.61595396772739
"GSM225736","Control",8.44480645351894,4.94313572580798,6.99968196999276,4.43321921191295,2.80137658317525
"GSM225737","Control",5.87805416376511,5.16057068326674,6.53818458460786,3.74076210205767,4.15373281990329
"GSM225739","Control",9.1622614001735,4.75225474427253,7.05371551069723,4.93368366964016,4.38860520808379
"GSM225741","Control",6.64108155305503,5.02720138367946,6.79013777544631,1.98215492781348,2.17137642966692
"GSM225742","Control",6.73447966680454,5.41712168543361,7.42752713232736,3.269853664699,3.48815868965529
"GSM225743","Control",6.64716585557916,4.43429986629804,6.25395438277841,4.24444004172161,4.89899081506946
"GSM225744","Control",6.25960708120561,3.93368761527714,6.78230887976004,4.90411825687757,4.29592814183695
"GSM225745","Control",6.41739262285747,4.67636160767556,6.49018399692594,3.44168026291199,5.814191526132
"GSM225746","Control",8.59735309228218,2.68693580455073,6.86093435386544,5.32508785802981,3.46031485587691
"GSM225747","Control",6.35954780119889,4.14433712590727,6.21752367303665,4.23473149823516,5.35108844546409
"GSM225748","Control",6.97831780744817,4.48333799031004,6.87925613206396,3.3695964852093,0
"GSM225749","Control",7.32021874317032,3.73830443079308,6.92644447846937,0,3.19620658764013
"GSM225751","Control",6.00779301805838,4.63925482749125,5.85198312432694,2.68857197850602,0
"GSM225752","Control",6.86351325243281,4.33489363228345,6.43618490510492,3.93941977610608,4.61790199782369
"GSM225753","Control",6.38619703587569,4.65016590017626,5.66921686054091,2.1859471113273,4.27639068821641
"GSM225754","Control",8.03458984341346,0,6.72393788290262,3.41231385814958,4.15578076885657
"GSM225755","Control",7.49552016442134,4.59517681992893,7.49140784408098,4.16491633577965,4.4547006570795
"GSM225756","Control",8.02411507300106,4.37092091976565,6.85423043485993,3.6197695199449,4.68322045578315
"GSM225757","Control",7.47383231075741,6.29663072170746,6.56582784276537,2.72232163296471,0
"GSM225758","Control",8.24190868512559,3.63091380588007,6.87244436005897,5.1067500873172,3.60776867856934
"GSM225759","Control",7.76765595461162,4.04496091949127,7.01637616802826,4.00444016669704,4.27850288619079
"GSM225760","Control",8.24109278515797,4.55659191077325,7.65892193017523,3.73433781229351,4.23761044942042
"GSM225761","Control",7.81220105684655,4.90640762893303,6.68542894048857,3.67557998342655,4.22970214977768
"GSM225762","Control",7.69674731998833,3.55895448797976,7.10553037001807,4.03487598345005,2.04111747959147
"GSM225763","Control",5.06820848052019,4.55895773721781,7.52628834096763,2.44121660599347,4.72258767572079
"GSM225764","Control",9.09853247354442,5.40935842822408,7.153844245206,2.65699846265034,0
"GSM225915","Control",8.75272835603267,4.01106835966328,6.7523697662881,4.59482567195055,5.02411740334577
"GSM225916","Control",7.78293404920326,4.57005876094182,6.41413530497618,5.21062494061044,4.85925631106878
"GSM225917","Control",8.37302097597559,4.19989785609919,7.32064944718778,3.79088247111356,4.32255000444482
"GSM225918","Control",7.74086670656142,2.97987418816462,6.02749549745074,5.1750441392157,3.0175029331438
"GSM225919","Control",8.23272444387298,3.24697172871329,6.90069165134906,4.5074048112499,2.36507554369053
"GSM225920","Control",8.2827638394269,3.84126045885067,6.21013920126986,3.8148082835544,3.39406319666146
"GSM225921","Control",6.48826853233914,2.48665128103287,5.47688401240478,4.47186564295483,3.83892286854568
